user,live_date,message_selector,classes,rawText,raw
LeBrunson,2023-11-23 15:44:49,DIO LA BERTA,[[]],DIO LA BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">DIO LA BERTA</span></span>]"
Red221b,2023-11-23 15:44:49,paid actor ok,[[]],paid actor ok,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor ok</span></span>]"
dova__,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
27FloiK,2023-11-23 15:44:49,Bertaaaa ,[[]],Bertaaaa ,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaaaa </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""KPOPlove"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/303975434/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/303975434/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/303975434/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/303975434/default/dark/3.0 4x""/></div></span></div></div></span>]"
xllAlex98llx,2023-11-23 15:44:49,Bertaaa,[[]],Bertaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaaa</span></span>]"
POLLICAPELUA,2023-11-23 15:44:49,Heyy berta,[[]],Heyy berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Heyy berta</span></span>]"
Toneko11,2023-11-23 15:44:49,BERTAAAA,[[]],BERTAAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAAA</span></span>]"
Sergioword,2023-11-23 15:44:49,Berta OOOO,[[]],Berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta OOOO</span></span>]"
pepelapuerta,2023-11-23 15:44:49,Holy COPIUM,[[]],Holy COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Holy COPIUM</span></span>]"
mica_53,2023-11-23 15:44:49,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Samlexpoc,2023-11-23 15:44:49,berta OOOO,[[]],berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta OOOO</span></span>]"
Clober,2023-11-23 15:44:49,Happyge,[[]],Happyge,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Happyge</span></span>]"
Kenozis,2023-11-23 15:44:49,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
SantinhoCBA2oficial,2023-11-23 15:44:49,OOOO LA MÁNAGER,[[]],OOOO LA MÁNAGER,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO LA MÁNAGER</span></span>]"
zherms_,2023-11-23 15:44:49,La jefa,[[]],La jefa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">La jefa</span></span>]"
serchiou,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
alenmckalisther,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
ainhoabirrita,2023-11-23 15:44:50,berta ,[[]],berta ,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/3.0 4x""/></div></span></div></div></span>]"
Lukes_33,2023-11-23 15:44:50,entira COPIUM,[[]],entira COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">entira COPIUM</span></span>]"
TERR0RISTA_GITANO_,2023-11-23 15:44:50,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
gio_ggv_,2023-11-23 15:44:50,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Antofg55,2023-11-23 15:44:50,OOOO 󠀀,[[]],OOOO 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO 󠀀</span></span>]"
eliasgaltok,2023-11-23 15:44:50,OOOO OSTIA BERTAAA,[[]],OOOO OSTIA BERTAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO OSTIA BERTAAA</span></span>]"
mrweonsitoo,2023-11-23 15:44:50,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
Pacovodka,2023-11-23 15:44:50,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Alex_MzMs,2023-11-23 15:44:50,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
Alfita_uwu,2023-11-23 15:44:50,Grande Bertaaa,[[]],Grande Bertaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Grande Bertaaa</span></span>]"
EHBL,2023-11-23 15:44:50,OOOO bertaa,[[]],OOOO bertaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO bertaa</span></span>]"
fernand0villarr,2023-11-23 15:44:50,OOOO berta,[[]],OOOO berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO berta</span></span>]"
TheDanaxy,2023-11-23 15:44:52,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
CuteCakee,2023-11-23 15:44:52,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
nereadh_,2023-11-23 15:44:52,bertaaaaa,[[]],bertaaaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">bertaaaaa</span></span>]"
danieliIIa,2023-11-23 15:44:53,BERTAAAA,[[]],BERTAAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAAA</span></span>]"
KouLe,2023-11-23 15:44:53,La publi (DAY Z),[[]],La publi (DAY Z),"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">La publi (DAY Z)</span></span>]"
Arsdan,2023-11-23 15:44:53,Berta tienes el cielo ganao con este,[[]],Berta tienes el cielo ganao con este,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta tienes el cielo ganao con este</span></span>]"
raymax_10,2023-11-23 15:44:53,Berta face reveal,[[]],Berta face reveal,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta face reveal</span></span>]"
r0que33,2023-11-23 15:44:53,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
arnaufdz,2023-11-23 15:44:53,OOOO berta,[[]],OOOO berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO berta</span></span>]"
techadodemenos,2023-11-23 15:44:53,Y eso es trabajar?,[[]],Y eso es trabajar?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Y eso es trabajar?</span></span>]"
IbbyG25,2023-11-23 15:44:53,Bertaaaa OOOO,[[]],Bertaaaa OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaaaa OOOO</span></span>]"
ALEXBRINE0,2023-11-23 15:44:53,Bertaaaaaa,[[]],Bertaaaaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaaaaaa</span></span>]"
AsternStew96,2023-11-23 15:44:53,Berta OOOO,[[]],Berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta OOOO</span></span>]"
lautibene42,2023-11-23 15:44:53,OOOO berta,[[]],OOOO berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO berta</span></span>]"
vitor_cs,2023-11-23 15:44:53,OJOOO BERTA,[[]],OJOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OJOOO BERTA</span></span>]"
Yulai21,2023-11-23 15:44:53,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
Jiaron_,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Lubarak,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
xbrutechento2510,2023-11-23 15:44:53,berta leak,[[]],berta leak,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta leak</span></span>]"
QuinquiSupport,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
EscrotoAspero,2023-11-23 15:44:53,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
qqxlil,2023-11-23 15:44:53,paid actore,[[]],paid actore,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actore</span></span>]"
Kiiers,2023-11-23 15:44:53,Trabaja?,[[]],Trabaja?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Trabaja?</span></span>]"
Sr_Mytho,2023-11-23 15:44:53,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
sunny_m0on_,2023-11-23 15:44:53,Paid actors,[[]],Paid actors,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actors</span></span>]"
Mau_cassel,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
lMayonesa_,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
ROSALIAPORRO,2023-11-23 15:44:53,BERTAAAAAA OOOO,[[]],BERTAAAAAA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAAAAA OOOO</span></span>]"
gio_ggv_,2023-11-23 15:44:53,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
seviseed,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
ElPaTrIcIoXD,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
pipydoor,2023-11-23 15:44:53,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
AndreiMonty,2023-11-23 15:44:53,Drake,[[]],Drake,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Drake</span></span>]"
david_16800,2023-11-23 15:44:53,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
kgigy_,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
benjanvm,2023-11-23 15:44:53,BERTA,[[]],BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA</span></span>]"
iits_iiris,2023-11-23 15:44:53,THEHELL bertaaa,[[]],THEHELL bertaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">THEHELL bertaaa</span></span>]"
jesuusz_,2023-11-23 15:44:53,BERTAAAA,[[]],BERTAAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAAA</span></span>]"
Tit0wskii,2023-11-23 15:44:53,trabaja? :0,[[]],trabaja? :0,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">trabaja? :0</span></span>]"
Sinnerlone,2023-11-23 15:44:53,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
mattzz333,2023-11-23 15:44:53,BERTAAA,[[]],BERTAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAA</span></span>]"
pepinotejp,2023-11-23 15:44:53,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
alexmm27,2023-11-23 15:44:53,BERTA,[[]],BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA</span></span>]"
davidlacalle5,2023-11-23 15:44:55,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Dekureviews,2023-11-23 15:44:55,OOOO 󠀀,[[]],OOOO 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO 󠀀</span></span>]"
Jeenela,2023-11-23 15:44:55,la que trabaja de verdad,[[]],la que trabaja de verdad,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">la que trabaja de verdad</span></span>]"
Cosi_RL,2023-11-23 15:44:55,Berta OOOO,[[]],Berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta OOOO</span></span>]"
elcaalvoo,2023-11-23 15:44:55,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
